7.872,16.844,1,0.559
4.996,16.848,0,0.030
27.255,16.867,0,0.065
18.362,16.868,1,0.527
28.728,16.969,1,0.684
17.087,16.982,1,0.527
2.242,17.000,2,0.924
12.514,17.038,2,0.468
22.949,17.057,1,0.677
6.861,17.115,1,0.749
9.708,17.132,1,0.601
20.095,17.196,1,0.617
18.888,17.235,0,0.000
4.060,17.242,2,0.910
26.303,17.246,1,0.295
14.379,17.324,2,0.779
8.705,17.358,0,0.000
1.214,17.390,1,0.762
24.841,17.395,1,0.871
21.952,17.453,1,0.568
11.533,17.478,1,0.468
28.129,17.512,0,0.169
20.727,17.536,0,0.000
5.845,17.559,2,0.771
16.260,17.604,2,0.762
10.491,17.655,0,0.010
3.099,17.665,1,0.827
26.705,17.725,1,0.909
13.393,17.729,1,0.765
23.820,17.752,1,0.475
0.260,17.772,1,0.645
29.854,17.786,1,0.546
22.533,17.815,0,0.000
7.709,17.849,2,0.806
18.153,17.887,2,0.504
19.767,17.897,1,0.374
12.321,17.932,0,0.000
4.830,17.959,1,0.601
15.268,18.014,1,0.580
28.548,18.031,1,0.858
2.087,18.033,1,0.704
24.334,18.056,0,0.000
25.698,18.088,1,0.423
9.556,18.143,2,0.945
14.144,18.203,0,0.000
3.907,18.272,1,0.723
6.692,18.277,1,0.638
11.380,18.308,2,0.501
17.146,18.315,1,0.629
26.147,18.337,0,0.000
30.383,18.345,1,0.780
27.550,18.399,1,0.744
23.371,18.422,1,0.460
1.065,18.439,2,0.848
15.939,18.448,1,0.790
21.771,18.508,1,0.589
5.732,18.550,1,0.830
8.537,18.562,1,0.570
19.016,18.577,1,0.698
17.794,18.692,1,0.688
25.200,18.699,1,0.349
2.904,18.711,2,0.904
29.403,18.726,2,0.820
13.198,18.751,2,0.722
23.657,18.816,1,0.891
7.561,18.819,1,0.662
10.427,18.850,1,0.512
20.766,18.858,1,0.486
19.620,18.943,1,0.334
26.979,18.947,1,0.562
4.729,19.002,2,0.910
15.065,19.048,2,0.667
9.367,19.065,1,0.517
1.890,19.110,1,0.702
12.182,19.122,1,0.535
25.523,19.144,1,0.727
22.642,19.194,1,0.523
21.453,19.228,1,0.395
28.737,19.233,1,0.606
6.547,19.304,2,0.825
11.191,19.324,1,0.588
16.923,19.331,2,0.861
